key_mlbam,key_retro,key_fangraphs,name_last,name_first
118682,mcgae101,1008499,McGah,Eddie
-1,hudsv901,-1,Hudson,Vincent
121400,rohrb101,1011147,Rohr,Billy
123861,wallj103,1013551,Wallace,Jim
110291,apodb101,1000279,Apodaca,Bob
121311,robif103,1011066,Robinson,Frank
817185,smitj113,-1,Smith,Jake
120436,perrb102,1010207,Perry,Boyd
110412,babbc101,1000393,Babb,Charlie
446901,housj002,6113,Houser,James
459635,borzm801,-1,Borzello,Mike
817242,sloar101,-1,Sloan,Robert
119908,obrit102,1009703,O'Brien,Tom
820567,bassl101,-1,Bass,Leroy
121428,romov101,1011177,Romo,Vicente
110652,bartc101,1000635,Bartson,Charlie
116053,hoguc101,1005932,Hogue,Cal
641924,nottj001,16448,Nottingham,Jacob
819911,culvc101,-1,Culver,Charlie
116927,kellm103,1006778,Kelley,Mike
118933,melis101,1008748,Melillo,Oscar
122661,stans001,1012404,Stanicek,Steve
119324,moorb104,1009091,Moore,Bill
453646,villc001,4138,Villanueva,Carlos
121815,schid101,1011564,Schirick,Dutch
122454,smitb109,1012101,Smith,Bob
118600,mccom101,1008419,McCormick,Mike
110056,adamj102,1000055,Adams,Joe
114275,fogaj102,1004191,Fogarty,Jim
124191,whitb105,1013855,White,Bill
124662,yellc101,1014338,YellowHorse,Mose
621020,swand001,18314,Swanson,Dansby
114804,gillt001,1004718,Gilles,Tom
119647,nancd101,1009445,Nance,William
119283,moorj101,1009118,Moore,Junior
111787,busbs101,1001745,Busby,Steve
119907,obrit103,1009705,O'Brien,Tommy
122887,stroe101,1012631,Stroud,Ed
121893,schum101,1011643,Schultz,Mike
681082,stotb001,26294,Stott,Bryson
594857,hessk001,12220,Hessler,Keith
818500,lewir101,-1,Lewis,Rufus
425840,cottn001,1797,Cotts,Neal
-1,mulcj901,-1,Mulcahy,Jim
113049,darcp101,1002984,Darcy,Pat
425825,mendc801,-1,Mendoza,Carlos
110509,baldb101,1000476,Baldwin,Billy
116188,housb101,1006052,Houser,Ben
123933,warej001,1013626,Ware,Jeff
113019,dalyg101,1002954,Daly,George
116461,jacob001,1006318,Jacoby,Brook
593160,merrw001,11281,Merrifield,Whit
686539,crond001,25645,Cronin,Declan
123623,valoe101,1013335,Valo,Elmer
111128,boakc101,1001100,Boak,Chet
-1,whipj101,-1,Whipple,Jack
118039,lynnb101,1007871,Lynn,Byrd
407823,marta003,1944,Martínez,Anastacio
817442,roscj101,-1,Roscoe,Johnny
114575,garbm101,1004490,Garbark,Mike
112031,carrh001,1240,Carrasco,Héctor
131680,sanfc001,1011429,Sanford,Chance
116539,jeted001,826,Jeter,Derek
123445,trayj101,1013164,Tray,Jim
123922,wardj102,1013618,Ward,Joe
114277,fohll101,1004193,Fohl,Lee
111183,boltt001,1001155,Bolton,Tom
122712,steem102,1012456,Steengrafe,Milt
818164,mexiu101,-1,Mexio,
407908,peraj002,2332,Peralta,Joel
118513,mcaug101,1008332,McAuliffe,Gene
112490,colec103,1002435,Coles,Chuck
-1,summj901,-1,Sumner,James
621249,unded001,14677,Underwood,Duane
150152,contj001,1199,Conti,Jason
122417,smitp106,1012192,Smith,Phenomenal
122756,stepp001,1012498,Stephenson,Phil
427126,downr801,-1,Down,Rick
819396,gerhu101,-1,Gerhart,
115820,hernx001,1005715,Hernandez,Xavier
-1,garcr901,-1,Garcia,Rich
444859,mesam001,447,Mesa,Melky
676106,hance001,27470,Hancock,Emerson
123160,taylw001,1012893,Taylor,Wade
112506,colle101,1002451,Collins,Eddie
120827,queem101,1010591,Queen,Mel
115422,hankf101,1005310,Hankinson,Frank
117285,kraej001,1007132,Kraemer,Joe
123415,torrs001,1628,Torres,Salomón
114548,gallp101,1004462,Gallivan,Phil
455725,holms002,3472,Holm,Steve
446248,augeb001,936,Augenstein,Bryan
116643,johnj107,1006466,Johnston,Jimmy
434660,eldrb001,4328,Eldred,Brad
456045,savej001,2835,Savery,Joe
124778,zinsb101,1014453,Zinser,Bill
113006,dalej102,1002943,Daley,John
134080,alvag001,1000194,Alvarez,Gabe
122278,siskt101,1012018,Sisk,Tommie
656657,loguz001,20231,Logue,Zach
118220,malob101,1008034,Maloney,Billy
136662,yount001,1014392,Young,Tim
680728,delca001,-1,Del Castillo,Adrian
112201,chapj101,1002149,Chapman,John
110577,barnr104,1000570,Barnes,Red
818923,huntg102,-1,Hunt,Grover
425860,bullb001,5066,Bullington,Bryan
117546,lavej101,1007390,Lavender,Jimmy
817445,roseu101,-1,Rose,
818682,joner105,-1,Jones,Ray
-1,blacw801,-1,Blackburn,Wayne
425768,guzma001,2145,Guzmán,Ángel
150361,clapc001,1002257,Clapinski,Chris
431049,mclei701,-1,McLemore,Ivy
122440,smitk001,1012171,Smith,Keith
123879,walsj108,1013573,Walsh,Jimmy
121473,rossc103,1011225,Ross,Chet
817130,speaw101,-1,Spearman,Willie
115966,hinep101,1005845,Hines,Paul
124520,wolth101,1014200,Wolter,Harry
593604,balda001,11812,Baldonado,Alberto
111031,bjorg101,1001003,Bjorkman,George
-1,mullp901,-1,Mullen,Peter
119496,mullf101,1009295,Muller,Freddie
123259,thomm101,1012988,Thomas,Myles
818739,johnl108,-1,Johnson,Leonard
110592,barne104,1000561,Barney,Ed
150293,zimmj001,1014446,Zimmerman,Jeff
665625,pegue001,21652,Peguero,Elvis
447744,valdr002,1953,Valdés,Raúl
-1,franb102,-1,Frank,Bud
120631,plune001,1010400,Plunk,Eric
114287,folkr101,1004203,Folkers,Rich
123577,upshw001,1013293,Upshaw,Willie
118529,mccaj108,1008349,McCabe,Joe
123817,walke102,1013514,Walker,Ed
819582,favot101,-1,Favors,Thomas
816721,washf101,-1,Washington,Fay
134641,tam-j001,940,Tam,Jeff
120939,rathf101,1010706,Rath,Fred
605255,gravb001,16218,Graves,Brett
123528,twitw101,1013244,Twitchell,Wayne
124200,white102,1013866,Whitehill,Earl
118812,mcmas102,1008627,McMackin,Sam
114121,filis101,1004043,Filipowicz,Steve
123865,wallt001,1013554,Wallach,Tim
117043,kienb101,1006896,Kienzle,Bill
113566,dreys001,1003500,Dreyer,Steve
115985,hittr101,1005864,Hitt,Roy
-1,vangr901,-1,Van Graflan,Roy
111707,burgt001,1001668,Burgmeier,Tom
123082,tamaj101,1012816,Tamargo,John
124307,willd106,1013982,Williams,Dale
122029,sextj101,1011773,Sexton,Jimmy
457727,maybc001,5223,Maybin,Cameron
-1,mckib901,-1,McKinley,Bill
817821,peacu101,-1,Peacock,
451657,wrigc001,3593,Wright,Chase
820819,boyde101,-1,Boyd,Eddie
114769,gil-g101,1004703,Gil,Gus
111539,browc102,1001506,Brown,Curtis
502003,sizes001,2881,Sizemore,Scott
123496,tuckt103,1013213,Tucker,Tommy
448722,perej001,2557,Pérez,Juan
817100,stepj105,-1,Stephens,Jake
113210,dejam101,1003149,Dejan,Mike
285078,hamij003,1875,Hamilton,Josh
113269,denno101,1003208,Denning,Otto
112169,chalg101,1002115,Chalmers,George
671218,ramoh002,22515,Ramos,Heliot
595191,eickj001,12664,Eickhoff,Jerad
276507,camme001,1001864,Cammack,Eric
457461,whits002,5564,White,Sean
118272,maplh101,1008095,Maple,Howard
816525,wilsa104,-1,Wilson,Alec
817910,owena101,-1,Owens,Aubry
622797,payap001,18313,Payano,Pedro
123033,sweeb104,1012773,Sweeney,Buck
123979,watkb101,1013667,Watkins,Bill
-1,westf901,-1,Westervelt,Frederick
123530,twomb101,1013246,Twombly,Babe
400073,salao001,495,Salazar,Oscar
110792,beelj101,1000772,Beeler,Jodie
110426,baece101,1000407,Baecht,Ed
118138,maggh102,1007966,Maggert,Harl
452035,blank002,49,Blanks,Kyle
123650,vanpt001,1284,Van Poppel,Todd
123491,tsitj101,1013208,Tsitouris,John
819605,evanj103,-1,Evans,James
117030,kettp101,1006883,Ketter,Phil
115575,hartg101,1005461,Harts,Greg
661281,,17199,Toscano,Dian
122818,stoka101,1012558,Stokes,Art
120046,orenj101,1009832,Orengo,Joe
817876,paniu101,-1,Panier,
132062,radmr001,1010643,Radmanovich,Ryan
430788,otsua001,1895,Otsuka,Akinori
431020,durbj701,-1,Durbin,Jeff
-1,maroe101,-1,Maroto,Enrique
571656,farmb001,14814,Farmer,Buck
-1,obrij902,-1,O'Brien,Joe
435501,sandd003,2344,Sandoval,Danny
115356,hallb105,1005235,Hall,Bill
124378,wilsa103,1014061,Wilson,Archie
801403,dollc001,-1,Dollander,Chase
113866,enzmj101,1003795,Enzmann,Johnny
120545,picku101,1010317,Pickering,Urbane
474039,beatp001,1330,Beato,Pedro
113317,devoj101,1003254,Devore,Josh
820324,browj114,-1,Brown,John
432934,younc003,3196,Young,Chris
114991,gotaj101,1004897,Gotay,Julio
452724,sadlb001,6235,Sadler,Billy
120709,pounb101,1010478,Pounds,Bill
669935,alexa001,22343,Alexy,A. J.
816511,wilsg105,-1,Wilson,George
112694,cornb001,1002631,Cornett,Brad
502381,gregl001,4090,Gregerson,Luke
118717,mcglj101,1008532,McGlothlin,Jim
110720,baynb101,1000701,Bayne,Bill
451628,figaa001,8404,Fígaro,Alfredo
817767,perrd101,-1,Perry,Don
434137,kensl001,6166,Kensing,Logan
819811,deckd101,-1,Decker,Dusty
117053,killh101,1006906,Killeen,Henry
820225,caldb102,-1,Calderón,Benito
150253,herna001,1005695,Hernández,Alex
644760,becka901,-1,Beck,Adam
534606,lamar001,10700,LaMarre,Ryan
119662,nastp101,1009460,Nastu,Phil
817830,,-1,Payne,
124148,whelt101,1013840,Whelan,Tom
122260,simpd101,1011994,Simpson,Tom
675916,karij001,20151,Karinchak,James
450855,gomem001,5342,Gómez,Mauro
817335,scotb102,-1,Scott,Bobby
820701,,-1,Andrews,
115149,grifb101,1005037,Griffith,Bert
237346,falkb001,1859,Falkenborg,Brian
112644,coonj102,1002586,Cooney,Jimmy
111463,brigg101,1001427,Briggs,Grant
122373,smitd101,1012124,Smith,Doug
111714,burke102,1001673,Burkart,Elmer
111816,butlk101,1001780,Butler,Frank
118026,lyles101,1007859,Lyle,Sparky
407193,lyonb003,1312,Lyon,Brandon
112727,coucm101,1002667,Couchee,Mike
571553,cecid001,9954,Ceciliani,Darrell
818477,litte101,-1,Little,Earl
110383,aurir001,1106,Aurilia,Rich
115226,guetl001,1005122,Guetterman,Lee
124542,woodr103,1014231,Wood,Roy
110367,atkil101,1000353,Atkinson,Lefty
120716,powej102,1010491,Powell,Jim
116914,kelld101,1006770,Kelleher,Duke
456078,castw002,3256,Castillo,Welington
819203,,-1,Hampton,J. B.
110880,bentb001,1000854,Benton,Butch
121507,rowes101,1011259,Rowe,Schoolboy
115247,gumpd001,1005142,Gumpert,Dave
115711,heink101,1005596,Heintzelman,Ken
820399,breeu101,-1,Breese,
622251,stauj001,18335,Staumont,Josh
614179,ruizj001,14552,Ruiz,José
816674,welmr101,-1,Welmaker,Roy
571473,baumb001,9309,Baumann,Buddy
547180,harpb003,11579,Harper,Bryce
492667,mosef801,-1,Moses,Felix
114252,florp101,1004171,Florence,Paul
115113,greek001,1005018,Greer,Kenny
116656,jonel101,1006520,Jones,Levin
111745,burne101,1001706,Burns,Ed
116777,joycd101,1006635,Joyce,Dick
820182,carls102,-1,Carlisle,Sylvester
113795,elkop101,1003726,Elko,Pete
571969,mullc001,11580,Mullee,Conor
123724,villh001,1013427,Villanueva,Héctor
117478,langr001,1007319,Langford,Rick
-1,lynct901,-1,Lynch,Tom
111994,cargb101,1001950,Cargo,Bobby
648737,hinod001,15671,Hinojosa,Dalier
121342,rodga101,1011095,Rodgers,Andre
346857,puntn001,1429,Punto,Nick
117983,ludow101,1007814,Ludolph,Willie
150461,mcdok001,1008467,McDonald,Keith
114564,ganng101,1004480,Gannon,Gussie
435619,miscp001,5909,Misch,Pat
115518,harrd101,1005408,Harris,Dave
594694,difow001,14320,Difo,Wilmer
111268,bouce101,1001232,Bouchee,Ed
113334,dibup101,1003270,Dibut,Pedro
475288,camij801,-1,Camilli,Jason
115280,habee101,1005175,Haberer,Emil
114764,giebf101,1004679,Giebell,Floyd
120531,phoet101,1010301,Phoebus,Tom
816453,wylis101,-1,Wylie,Steve
820714,,-1,Anderson,
-1,galll901,-1,Gallagher,Larry
114347,foutf101,1004267,Foutz,Frank
110227,andea101,1000217,Anderson,Andy
110393,autrc101,1000376,Autry,Chick
407905,escaf001,1204,Escalona,Félix
115781,henrd001,1005670,Henry,Dwayne
275931,lee-s001,1007465,Lee,Sang-Hoon
112149,cecca101,1002096,Ceccarelli,Art
819820,deanb101,-1,Dean,Bill
124785,zubej001,1014461,Zuber,Jon
820524,bennj102,-1,Bennett,Jimmie
-1,maueb901,-1,Mauer,Boyd
816955,thomf110,-1,Thompson,Frank
116360,hustb102,1006231,Husted,Bill
121934,scotj104,1011684,Scott,Jim
123257,thomb102,1012966,Thomas,Bud
122676,stanb101,1012418,Stanton,Buck
119490,mullg101,1009296,Mulleavy,Greg
110798,beglg101,-1,Bagley,Gene
367944,reitb001,347,Reith,Brian
116594,johnj105,1006468,Johnson,Jim
117245,konee101,1007093,Konetchy,Ed
113146,daviw102,1003088,Davis,Willie
116669,joneb106,1006533,Jones,Bumpus
119100,milln101,1008916,Miller,Norm
113924,ettlm001,1003849,Ettles,Mark
489081,manst801,-1,Mansolino,Tony
112280,churc101,1002228,Churn,Chuck
-1,hantb901,-1,Hantak,Bob
113567,dried001,1003501,Driessen,Dan
110068,adamw001,1000066,Adams,Willie
818666,jonew103,-1,Jones,Willie
819526,fitzj105,-1,Fitzgerald,John
425542,hillk002,1829,Hill,Koyie
117961,lowet001,1007791,Lowery,Terrell
114773,gilbc101,1004688,Gilbert,Charlie
-1,howac902,-1,Howard,Charles
115026,grahp101,1004933,Graham,Peaches
123163,taylb001,1012859,Taylor,Billy
816516,,-1,Wilson,Erkie
111320,boyec101,1001281,Boyer,Cloyd
-1,hodgm901,-1,Hodges,Morris
644364,aranv001,15915,Arano,Víctor
818701,,-1,Jones,
114613,gardr101,1004531,Gardner,Rob
819259,grovu101,-1,Grove,
122826,stonr102,1012572,Stone,Ron
819844,davij106,-1,Davis,Johnny
680418,cropt001,24485,Cropley,Tyler
114191,fitzj103,1004110,Fitzgerald,John
123035,sweed101,1012775,Sweeney,Dan
119571,murpb102,1009347,Murphy,Buzz
110696,battm101,1000677,Batts,Matt
679358,orzee001,-1,Orze,Eric
407886,ludwr001,1260,Ludwick,Ryan
425883,willd003,1703,Willis,Dontrelle
113630,dunlf101,1003566,Dunlap,Fred
121607,sackf101,1011358,Sacka,Frank
123166,teacb101,1012897,Teachout,Bud
819102,hayne101,-1,Haynes,Esco
119087,millj102,1008906,Miller,Joe
456762,browm006,6384,Brown,Matthew
121204,rignj101,1010961,Rigney,Johnny
112333,clarm102,1002297,Clark,Mel
818119,mitcc103,-1,Mitchell,Clarence
444432,trumm001,6876,Trumbo,Mark
431016,blour701,-1,Blount,Rick
115531,harrr001,1005428,Harris,Reggie
120842,quinj104,1010608,Quinn,John
124059,welch101,1013755,Welch,Herb
112489,colec104,1002434,Coles,Cad
120433,perrn101,1010205,Perrine,John
621016,cuasj001,17701,Cuas,José
431053,muelg701,-1,Mueller,Gary
119405,morre102,1009205,Morris,Ed
506912,hallm801,-1,Hallberg,Mark
427329,mcgob901,-1,McGowan,Bill
111069,blana101,1001040,Blanche,Al
122153,shiev101,1011894,Shields,Vince
683568,iriaj001,-1,Iriarte,Jairo
124173,whitd104,1013864,White,Doc
111641,bryac101,1001603,Bryant,Clay
819122,hawkw102,-1,Hawk,Willie
112702,corrr101,1002643,Corriden,Red
118107,maddg101,1007941,Madden,Gene
116989,kennt001,1006850,Kennedy,Terry
114572,ganzj101,1004486,Ganzel,John
121916,schwp101,1011663,Schwert,Pi
111620,bruej001,1001579,Bruett,J. T.
543508,mazzc001,12537,Mazzoni,Cory
115033,grahb101,1004926,Graham,Bill
818339,martc101,-1,Martin,Clem
115336,halla101,1005231,Hall,Al
642715,adamw002,15986,Adames,Willy
122416,smitd003,1012125,Smith,Dwight
124769,zimme101,1014443,Zimmerman,Eddie
400056,hernc004,560,Hernández,Carlos
112159,ceror001,1002105,Cerone,Rick
111316,boydr101,1001280,Boyd,Ray
-1,varog101,-1,Varona,Gilbert
606625,moror001,14966,Moronta,Reyes
123172,teedd101,1012903,Teed,Dick
121168,richr001,1010924,Richie,Rob
122833,stonb101,1012560,Stoneman,Bill
122322,slayb101,1012062,Slayback,Bill
592454,kahnt001,11384,Kahnle,Tommy
119044,milab001,1008855,Milacki,Bob
118814,mcmad102,1008629,McMahon,Don
112448,coggr101,1002397,Coggins,Rich
123466,trilm001,1013184,Trillo,Manny
117881,lombp001,1007720,Lombardi,Phil
429662,barfj003,3622,Barfield,Josh
150331,paulj001,251,Paul,Josh
124309,willf001,1013997,Williams,Frank
605113,ahmen001,12147,Ahmed,Nick
121143,riceb101,1010893,Rice,Bob
120781,proub101,1010548,Prough,Bill
119228,mohlm001,1009033,Mohler,Mike
121795,schea101,1011543,Schellhase,Al
121339,rocki101,1011091,Rockenfield,Ike
453178,kenni001,6986,Kennedy,Ian
818274,maywe102,-1,Merriwether,Albert
-1,balll901,-1,Ballanfant,Lee
-1,barrd901,-1,Barry,Dan
516416,seguj002,5933,Segura,Jean
112025,carph101,1001979,Carpenter,Hick
816560,willl112,-1,Williams,L.
818262,mcclj105,-1,McClain,Jeep
664977,cedeb001,20344,Cederlind,Blake
453284,parkb001,5224,Parker,Blake
-1,lauzj901,-1,Lauzon,Jacques
276528,jensr001,1117,Jensen,Ryan
113177,debad101,1003117,DeBarr,Dennis
121538,rudod101,1011284,Rudolph,Dick
113656,durhj102,1003590,Durham,James
116190,housw001,1006065,Housie,Wayne
114026,farrj102,1003946,Farrell,Joe
-1,craws901,-1,Crawford,Shag
123204,terrz101,1012932,Terry,Zeb
117645,leifl101,1007494,Leifield,Lefty
110535,bankb102,-1,Yerrick,Bill
121760,scham101,1011509,Schaeffer,Mark
112717,cotep101,1002657,Cote,Pete
118906,meegp101,1008720,Meegan,Pete
819163,harrb116,-1,Harris,Ben
818062,morac104,-1,Morán,Carlos
122168,shird101,1011909,Shirey,Duke
113570,drisd101,1003503,Driscoll,Denny
114024,farrj104,1003945,Farrell,Jack
645848,alvad002,15580,Álvarez,Dariel
116865,kaval101,1006721,Kavanagh,Leo
431045,martr701,-1,Martin,Rick
110161,alleb101,1000136,Allen,Bob
501593,avill001,2882,Avilán,Luis
112785,cramd102,1002727,Cramer,Doc
123514,turnj101,1013228,Turner,Jerry
116964,kelsb102,1006819,Kelsey,Billy
116636,johnb001,1006427,Johnson,Bill
122920,suark101,1012662,Suarez,Ken
116008,hodgg101,1005883,Hodges,Gil
-1,smita901,-1,Smith,Al
461874,tatuc001,7468,Tatum,Craig
123608,valej002,1375,Valentin,John
119575,murpw101,1009378,Murphy,Willie
462101,andre001,8709,Andrus,Elvis
111820,butlr002,1001782,Butler,Rich
819547,,-1,Fields,Buddy
122711,steeb101,1012454,Steen,Bill
818913,hunte102,-1,Hunter,Eugene
118325,marsb101,1008133,Marshall,Bill
819382,gillp104,-1,Gilliard,Pen
121185,ricoa101,1010941,Rico,Art
118907,meehb101,1008721,Meehan,Bill
600032,fostr104,1004258,Foster,Robert
150142,ruper001,1223,Rupe,Ryan
492627,butlo801,-1,Butler,Ormond
663804,kowaj001,21549,Kowar,Jackson
605509,tomlk001,13005,Tomlinson,Kelby
112942,cunnb103,1002876,Cunningham,Bert
119742,newlm101,1009538,Newlin,Maury
116811,kahom101,1006668,Kahoe,Mike
457465,sharj001,5567,Sharpless,Josh
460060,pennc001,3395,Pennington,Cliff
492906,niebr801,-1,Niebla,Ruben
546318,herro001,11476,Herrera,Odúbel
121574,russb001,1011311,Russell,Bill
123749,vollc101,1013449,Vollmer,Clyde
113558,dresl101,1003494,Dressen,Lee
816493,wingd101,-1,Wingfield,David
122190,shorb101,1011929,Short,Bill
124756,zeism101,-1,Zieser,Matt
119678,nealj102,1009475,Neale,Joe
-1,jennd801,-1,Jennings,Dan
596115,stort001,12564,Story,Trevor
110824,bellg101,1000807,Bell,George
121243,ritzj101,1010997,Ritz,Jim
119831,nordt101,1009625,Nordbrook,Tim
115015,grafl101,1004920,Graff,Louis
124781,zitzb101,1014456,Zitzmann,Billy
605317,knudg001,12669,Knudson,Guido
818273,maywe101,-1,Mayweather,Ed
819679,dunlh101,-1,Dunlap,Herman
116400,irabh001,1255,Irabu,Hideki
647304,naylj001,18839,Naylor,Josh
117671,lemob101,1007517,Lemon,Bob
435279,greea002,4647,Greenberg,Adam
476451,hellj001,4371,Hellickson,Jeremy
114405,freej101,1004322,Freeman,John
118620,mccup102,1008437,McCullough,Paul
118410,mastw101,1008230,Masterson,Walt
-1,goodc901,-1,Goodwin,Cheever
113900,esmoj101,1003826,Esmond,Jimmy
113691,eaglb101,1003624,Eagle,Bill
116228,howed101,1006094,Howell,Dixie
118293,marof101,1008116,Marolewski,Fred
118366,martf001,1008164,Martínez,Félix
122250,simom102,1011991,Simon,Mike
118103,macpw101,1007934,MacPhee,Waddy
-1,krahg101,-1,Krahe,George
819875,davic105,-1,Davidson,Charley
819743,dixop101,-1,Dixon,Paul
115852,herre102,1005732,Herrmann,Ed
117153,klinb104,1007003,Kline,Bobby
120879,radtj101,1010644,Radtke,Jack
121130,rhodb101,-1,Rotes,Bill
113802,ellia101,1003732,Elliott,Allen
110303,archj102,1000290,Archer,Jimmy
217100,bloow001,1066,Bloomquist,Willie
407850,mallb002,1460,Mallette,Brian
116802,juulh102,1006658,Juul,Herb
122221,sievr101,1011959,Sievers,Roy
664092,popps001,19583,Poppen,Sean
407835,lanej001,1397,Lane,Jason
122967,sullt103,1012715,Sullivan,Tom
818743,johnj114,-1,Johnson,John Wesley
-1,mccru901,-1,McCrea,
120380,pendj101,1010156,Pendleton,Jim
114849,glavt001,90,Glavine,Tom
116977,kenne103,1006830,Kenna,Ed
818488,linar101,-1,Linares,Rogelio
816556,willl111,-1,Williams,Lefty
114832,girac101,1004746,Girard,Charlie
-1,rhode901,-1,Rhodes,Eugene
819562,ferrc102,-1,Ferrer,Coco
702070,camen001,-1,Cameron,Noah
122692,stard102,1012433,Starr,Dick
284569,alled001,1000138,Allen,Dusty
606956,courr001,12268,Court,Ryan
110433,bagwb101,1000413,Bagwell,Bill
122597,spikc101,1012341,Spikes,Charlie
111479,brisl101,1001442,Brissie,Lou
543056,could001,13293,Coulombe,Danny
817553,richt103,-1,Richardson,Talmadge
110673,batef101,1000659,Bates,Frank
111450,brica101,1001413,Brice,Alan
111826,buttt101,1001785,Butters,Tom
518852,jokie001,11157,Jokisch,Eric
819763,dicks101,-1,Dickey,Steel Arm
110432,bagwj001,547,Bagwell,Jeff
408201,clarh001,1533,Clark,Howie
118197,mallm101,1008022,Mallette,Mal
112781,craip101,1002722,Craig,Pete
115822,hernw001,1005714,Hernández,Willie
115341,hallh101,1005246,Hall,Herb
445276,jansk001,3096,Jansen,Kenley
122351,smitt101,1012211,Smith,Tony
116903,keesj101,1006758,Keesey,Jim
595879,baezj001,12979,Báez,Javier
-1,anthm901,-1,Anthony,Merle
120085,osbod001,299,Osborne,Donovan
112891,crumg101,1002833,Crumling,Gene
114426,freyb101,1004342,Frey,Benny
573088,perkc001,13444,Perkins,Cameron
123184,tenej101,1012912,Tener,John
114442,frieb102,1004355,Friend,Bob
502523,omals001,9629,O'Malley,Shawn
124134,wheaz101,1013828,Wheat,Zack
122178,shoec101,1011919,Shoemaker,Charlie
121609,sader101,1011360,Sadecki,Ray
117819,littj101,1007664,Little,Jeff
117812,liseh101,1007651,Lisenbee,Horace
669169,heasj001,22224,Heasley,Jonathan
115787,henrj103,1005673,Henry,Jim
428442,hoyej901,-1,Hoye,James
121592,ryanb101,1011333,Ryan,Blondy
554429,ackld001,10099,Ackley,Dustin
518991,mastd002,7316,Mastroianni,Darin
116467,jaegj101,1006335,Jaeger,Joe
121685,sanfm001,1011433,Sanford,Mo
114524,gaked001,1004439,Gakeler,Dan
124237,wieat101,1013923,Wieand,Ted
121328,roblr101,1011081,Robles,Rafael
596146,keplm001,12144,Kepler,Max
122514,snydb102,1012240,Snyder,Bill
123987,watsm102,1013680,Watson,Milt
519299,sogae001,7927,Sogard,Eric
120880,raeth101,1010645,Raether,Hal
-1,aufet801,-1,Auferio,Tony
-1,skelu901,-1,Skelley,Fred
122099,sheag102,1011838,Shears,George
572138,singj001,10441,Singleton,Jon
408214,hensd001,822,Henson,Drew
116090,hollk101,1005966,Holloway,Ken
820046,cobbl101,-1,Cobb,Lorenza
464869,rleas001,2737,Rleal,Sendy
132962,hughb001,1006151,Hughes,Bobby
114644,gasph101,1004560,Gaspar,Harry
117146,kleir101,1006995,Kleinow,Red
115421,hankj101,1005311,Hankins,Jay
818786,,-1,Johnson,
115750,hendr002,1005635,Henderson,Rod
119367,morge101,1009177,Morgan,Eddie
543652,pillt001,12751,Pill,Tyler
678877,noelj001,-1,Noel,Jhonkensy
818116,mitcg102,-1,Mitchell,G.
111671,buesa101,1001633,Bues,Art
676755,matti001,20385,Mattson,Isaac
424184,sedls001,1519,Sedlacek,Shawn
115713,heinj101,1005598,Heinzman,Jack
118452,mauch101,1008272,Mauck,Hal
683021,stefm001,25353,Stefanic,Michael
116140,hopkg101,1006015,Hopkins,Gail
122155,shifs001,1011896,Shifflett,Steve
122202,shugf101,1011941,Shugart,Frank
112992,dahlb101,1002925,Dahlgren,Babe
116970,kemmr102,1006825,Kemmler,Rudy
819467,gabeu101,-1,Gabe,
816768,walkl103,-1,Walker,Leonard
656756,montj004,16511,Montgomery,Jordan
606299,peraj003,13593,Peraza,José
117709,leshd101,1007556,Leshnock,Don
124527,woods101,1014241,Wood,Spades
113120,david103,1003044,Davis,Daisy
121966,secrd101,1011713,Secrist,Don
595263,jannm001,11071,Jannis,Mickey
120220,parit101,1009995,Parisse,Tony
671739,harrm004,25931,Harris,Michael
117188,knica101,1007036,Knickerbocker,Austin
325392,podss001,1095,Podsednik,Scott
121764,schaj102,1011513,Schaive,Johnny
115294,haefm101,1005189,Haefner,Mickey
120665,poole101,1010433,Poole,Ed
116528,jennh101,1006396,Jennings,Hughie
117417,lakej101,1007262,Lake,Joe
116517,jeffi101,1006383,Jeffries,Irv
117348,kucaj101,1007194,Kucab,Johnny
-1,obrif901,-1,O'Brien,Frank
502317,heisc001,3978,Heisey,Chris
645261,alcas001,18684,Alcántara,Sandy
112007,carls101,1001963,Carlstrom,Albin
430832,bautj002,1887,Bautista,José
800049,mazua001,31900,Mazur,Adam
691185,acosm002,-1,Acosta,Maximo
430654,bassb001,2219,Bass,Brian
116610,johnm001,1376,Johnson,Mark
110992,bilad001,1000963,Bilardello,Dann
110826,bellj001,48,Bell,Jay
820604,bankg102,-1,Banks,G.
111541,browd001,1001508,Brown,Darrell
-1,cranj801,-1,Crandall,Jimmie
663698,bartj003,21524,Bart,Joey
112000,carlj101,1001955,Carlin,Jim
120227,parks102,1010008,Parker,Salty
819171,,-1,Harris,
116984,kennd101,1006837,Kennedy,Doc
691777,muncm002,-1,Muncy,Max
-1,barre801,-1,Barrow,Ed
116401,irelh101,1006271,Irelan,Hal
116578,johnd001,1006442,Johnson,Dave
691723,mayoc001,-1,Mayo,Coby
113672,dwiga101,1003605,Dwight,Al
819690,dumal101,-1,Dumas,Lafayette
122627,spure101,1012370,Spurney,Ed
121182,rickc101,1010939,Rickley,Chris
120615,plane103,1010386,Plank,Ed
111836,byrdj001,1001795,Byrd,Jim
124743,zapuj101,1014418,Zapustas,Joe
116322,huntk101,1006210,Hunt,Ken
427177,galam801,-1,Galante,Matt
116520,jelkg001,1006386,Jelks,Greg
116569,johnc002,523,Johnson,Charles
116457,jacob101,1006317,Jacobson,Beany
816937,thorc101,-1,Thorpe,Clarence
