id,year,RE24,PA,Available_Runs,RE24_efficiency
andrm001,2016,-0.10714285714285714,1,0.10714285714285714,-1.0
andrm001,2018,-0.09922613289679291,1,0.09922613289679291,-1.0
andrm001,2019,-1.9210576035094937,6,2.7632503985316728,-0.6952166204446398
andum001,2017,3.135643982996917,8,5.543419895103846,0.565651536836752
andum001,2018,17.558920850143792,606,301.79313629655564,0.05818197546046772
andum001,2019,-11.806824588736896,49,29.83443837302655,-0.395744824860236
andum001,2020,-5.173741963485134,65,29.267256168116898,-0.176775777468381
andum001,2021,-12.3269594374047,162,84.0105185081641,-0.14673114338898852
andum001,2022,-3.146772915667663,140,66.54691515988019,-0.047286533239106324
andum001,2023,1.8692551172573069,90,49.56317352947071,0.037714597031318645
andum001,2024,0.20438713925665897,319,149.7133316714323,0.0013651899732297476
andum001,2025,13.17083106788369,341,163.4150816159899,0.0805974022571179
annad001,2015,-0.09853350658993874,1,0.09853350658993874,-1.0
anthr001,2025,16.913814833070855,303,153.16438637060537,0.11042916198642427
antot001,2021,-0.3206598199974387,5,2.2645487334604884,-0.14159987606335767
aokin001,2015,2.3711561949842714,392,168.9868240637631,0.01403160399114651
aokin001,2016,-2.353450277986806,467,230.86652708773542,-0.010193986576028982
aokin001,2017,-9.27753842374464,374,194.7705836472848,-0.047633160254556606
aposs001,2020,-3.20127823552182,21,8.51074894305744,-0.37614530248048633
aquia001,2018,-0.3529197080291971,1,0.3529197080291971,-1.0
aquia001,2019,6.274825498427228,225,114.849397435264,0.05463524962735739
aquia001,2020,0.8072780534963724,56,25.626477153167432,0.03150171787840112
aquia001,2021,-5.856544281584212,204,106.82986898570691,-0.05482122497377374
aquia001,2022,-9.570690942746168,276,128.05376155763332,-0.07473963143549418
aquij001,2017,-0.9290740470855553,2,1.7374920441827977,-0.5347213244493046
aranj001,2022,-1.6611712775330019,87,41.46569580245492,-0.040061338544683356
aranj001,2023,1.8649380396468218,103,54.86977888060852,0.033988437309083235
aranj001,2024,0.45646020105623597,143,74.50328093701579,0.0061267127476187545
aranj001,2025,22.484748717686994,422,217.04081931104014,0.10359686619807774
araue001,2015,-0.44356145939183844,1,1.1091127098321343,-0.39992460230572247
arauj001,2020,-0.5094249386273515,80,42.899956293642504,-0.011874719292029792
arauj001,2021,-5.564514327092591,75,44.37995762188557,-0.12538349798577775
arauj001,2022,-4.0772677379031474,41,20.25279052928608,-0.2013188124375902
arauj001,2023,-4.220218017202113,66,33.35873966867935,-0.12651011576329102
archc001,2015,-1.260276757372213,5,1.3588102639621515,-0.927485456061669
archc001,2016,-1.7592443063722154,8,3.1666205748187086,-0.555558919929311
archc001,2017,-0.13284332508197358,8,4.7019472342614765,-0.028252831957362227
archc001,2018,-3.5402766139354043,17,7.710629563719004,-0.45914235467795605
archc001,2019,-6.947251853203417,41,21.690066701737713,-0.3202964725160035
arcif001,2018,-1.6186480208873553,106,55.08965188359831,-0.02938207023539517
arcio001,2015,-0.7422043160113946,65,34.335957394708835,-0.02161594935243507
