id,year,GB_pct,FB_pct,LD_pct,HR_FB_pct,BIP
albua001,2015,0.4941860465116279,0.26744186046511625,0.23837209302325582,0.0,172.0
albua001,2016,0.75,0.25,0.0,0.0,8.0
albua001,2017,0.5510204081632653,0.24489795918367346,0.20408163265306123,0.0,49.0
alcaj001,2019,0.0,0.6,0.4,0.0,5.0
alcaj001,2020,0.4107142857142857,0.3392857142857143,0.25,0.0,56.0
alcaj001,2021,0.45774647887323944,0.33098591549295775,0.2112676056338028,0.0,142.0
alcaj001,2022,0.5,0.3333333333333333,0.16666666666666666,0.0,6.0
alcaj001,2023,0.4186046511627907,0.37209302325581395,0.20930232558139536,0.0,43.0
alcaj001,2024,0.3680555555555556,0.4236111111111111,0.20833333333333334,0.0,144.0
alcaj001,2025,0.36,0.4,0.24,0.0,150.0
alcar001,2016,0.4583333333333333,0.3611111111111111,0.18055555555555555,0.0,72.0
alcar001,2017,0.52,0.29333333333333333,0.18666666666666668,0.0,75.0
alcas001,2017,0.2857142857142857,0.23809523809523808,0.47619047619047616,0.0,21.0
alcas001,2018,0.49411764705882355,0.3411764705882353,0.16470588235294117,0.0,85.0
alcas001,2019,0.4698581560283688,0.3404255319148936,0.18971631205673758,0.0,564.0
alcas001,2020,0.5178571428571429,0.21428571428571427,0.26785714285714285,0.0,112.0
alcas001,2021,0.5537340619307832,0.22950819672131148,0.2167577413479053,0.0,549.0
alcas001,2022,0.5518394648829431,0.25418060200668896,0.1939799331103679,0.0,598.0
alcas001,2023,0.5377358490566038,0.2320754716981132,0.23018867924528302,0.0,530.0
alcas001,2025,0.4873294346978557,0.25925925925925924,0.253411306042885,0.0,513.0
alcas002,2021,0.0,1.0,0.0,0.0,1.0
alcav001,2017,0.5769230769230769,0.23076923076923078,0.19230769230769232,0.0,26.0
alcav001,2018,0.5287356321839081,0.28735632183908044,0.1839080459770115,0.0,87.0
alcav001,2019,0.5725190839694656,0.2824427480916031,0.1450381679389313,0.0,131.0
aldes001,2024,0.23255813953488372,0.5348837209302325,0.23255813953488372,0.0,43.0
aldes001,2025,0.4318181818181818,0.3181818181818182,0.25,0.0,44.0
alexa001,2021,0.26785714285714285,0.44642857142857145,0.2857142857142857,0.0,56.0
alexa001,2022,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.0,22.0
alexj001,2022,0.5347826086956522,0.23043478260869565,0.23478260869565218,0.0,230.0
alexj001,2025,0.47577092511013214,0.2687224669603524,0.2555066079295154,0.0,227.0
alexs001,2015,0.7777777777777778,0.05555555555555555,0.16666666666666666,0.0,18.0
alexs001,2016,0.6949152542372882,0.23728813559322035,0.06779661016949153,0.0,59.0
alexs001,2017,0.75,0.09375,0.15625,0.0,192.0
alexs001,2018,0.7191011235955056,0.10112359550561797,0.1797752808988764,0.0,178.0
alexs001,2019,0.6428571428571429,0.14285714285714285,0.21428571428571427,0.0,56.0
alexs001,2020,0.7419354838709677,0.06451612903225806,0.1935483870967742,0.0,31.0
alexs001,2021,0.6538461538461539,0.17307692307692307,0.17307692307692307,0.0,52.0
alexs001,2022,0.7959183673469388,0.061224489795918366,0.14285714285714285,0.0,49.0
alexs001,2023,0.6211180124223602,0.16149068322981366,0.21739130434782608,0.0,161.0
alexs001,2024,0.616822429906542,0.16822429906542055,0.21495327102803738,0.0,107.0
alexs001,2025,0.5517241379310345,0.22413793103448276,0.22413793103448276,0.0,58.0
alext001,2019,0.38095238095238093,0.3630952380952381,0.25595238095238093,0.0,168.0
alext001,2020,0.4948453608247423,0.24742268041237114,0.25773195876288657,0.0,97.0
alext001,2021,0.4012738853503185,0.37898089171974525,0.2197452229299363,0.0,314.0
alext001,2022,0.3836477987421384,0.3553459119496855,0.2610062893081761,0.0,318.0
alext001,2023,0.35833333333333334,0.4,0.24166666666666667,0.0,120.0
alext001,2024,0.3355048859934853,0.4006514657980456,0.26384364820846906,0.0,307.0
alext001,2025,0.35172413793103446,0.3758620689655172,0.27241379310344827,0.0,290.0
